id,brand,year,age,engine_size,power,mileage,prev_owners
id_68664,ford,2012,6,1100,83.0,44387.0,1
id_92845,bmw,2013,5,3500,296.0,34683.0,0
id_73909,vw,2013,5,2300,162.0,41518.0,0
id_78170,ford,2008,10,2000,127.0,29364.0,2
id_20747,bmw,2015,3,4500,370.0,1131.0,0
id_1866,ford,2013,5,3000,204.0,24671.0,0
id_8627,ford,2010,8,1800,122.0,78649.0,1
id_1190,vw,2017,1,3600,269.0,4106.0,0
id_52449,ford,2009,9,1400,102.0,30454.0,4
id_58849,vw,2010,8,1500,109.0,45718.0,0
id_49551,bmw,2013,5,1800,188.0,54180.0,1
id_27414,ford,2017,1,1800,136.0,5337.0,0
id_43243,ford,2009,9,1400,96.0,24128.0,4
id_29312,vw,2015,3,2300,176.0,12935.0,0
id_83583,vw,2013,5,1900,137.0,29844.0,0
id_34510,vw,2017,1,2300,183.0,5308.0,0
id_13541,ford,2017,1,2000,148.0,8493.0,0
id_94906,kia,2014,4,1100,80.0,13205.0,2
id_86234,bmw,2013,5,4000,309.0,68261.0,1
id_12607,ford,2015,3,3000,209.0,25646.0,1
id_99256,vw,2009,9,1500,108.0,13645.0,0
id_76698,kia,2011,7,1000,66.0,45707.0,2
id_8821,ferrari,2016,2,5000,478.0,4979.0,0
id_65265,vw,2008,10,1700,123.0,47829.0,2
id_43019,bmw,2012,6,3000,261.0,23443.0,1
id_4012,bmw,2014,4,2300,218.0,1651.0,0
id_29915,ferrari,2012,6,6200,486.0,103073.0,1
id_50706,ford,2015,3,3000,210.0,26994.0,2
id_5728,ford,2009,9,2200,148.0,97256.0,2
id_99555,vw,2010,8,1200,94.0,136535.0,2
id_31618,vw,2016,2,2300,181.0,4677.0,0
id_99234,vw,2012,6,1700,133.0,40675.0,1
id_97265,ford,2017,1,2000,153.0,8750.0,0
id_76576,vw,2015,3,2300,165.0,15147.0,0
id_13431,bmw,2012,6,4500,350.0,51704.0,1
id_63409,vw,2012,6,2300,165.0,110423.0,0
id_49156,bmw,2016,2,3000,255.0,18017.0,0
id_58979,kia,2014,4,1000,72.0,23408.0,1
id_7473,bmw,2016,2,2300,231.0,13733.0,0
id_86367,bmw,2009,9,3500,264.0,20245.0,2
id_91772,vw,2010,8,3600,237.0,78547.0,1
id_30505,vw,2011,7,2300,163.0,11631.0,2
id_69830,vw,2009,9,1200,96.0,3135.0,3
id_48254,ford,2013,5,3000,199.0,17353.0,1
id_40729,ford,2012,6,1800,125.0,29926.0,1
id_84061,kia,2011,7,1200,82.0,11014.0,3
id_88181,bmw,2009,9,3500,260.0,9195.0,3
id_45079,kia,2011,7,800,58.0,42697.0,0
id_30357,ford,2015,3,1600,121.0,10281.0,0
id_65009,vw,2010,8,2300,162.0,21098.0,3
id_54984,vw,2013,5,1700,124.0,51134.0,2
id_85985,ford,2010,8,1400,100.0,28004.0,0
id_95950,vw,2015,3,1900,141.0,13941.0,0
id_69806,kia,2017,1,1400,101.0,551.0,0
id_81000,ford,2013,5,1800,127.0,765.0,1
id_6320,vw,2014,4,2300,173.0,1307.0,3
id_62146,bmw,2014,4,4500,363.0,674.0,2
id_68848,vw,2017,1,1900,153.0,734.0,0
id_12752,ford,2011,7,3000,195.0,67442.0,3
id_61408,ford,2009,9,2500,159.0,102398.0,0
id_92789,bmw,2008,10,2300,209.0,666.0,2
id_60466,bmw,2013,5,1800,182.0,49689.0,0
id_58910,ford,2008,10,3000,188.0,18891.0,1
id_14669,vw,2008,10,3600,230.0,1716.0,3
id_14875,ford,2015,3,1100,90.0,1628.0,0
id_15538,ford,2009,9,2000,134.0,100270.0,1
id_41569,bmw,2013,5,1800,183.0,18752.0,0
id_41174,bmw,2014,4,4000,327.0,22159.0,1
id_12872,ford,2016,2,2000,150.0,3035.0,1
id_30007,ford,2009,9,3000,196.0,160675.0,3
id_14638,bmw,2012,6,2500,216.0,20817.0,0
id_44755,bmw,2013,5,4000,320.0,6675.0,1
id_45682,ford,2013,5,1800,126.0,4338.0,1
id_68372,bmw,2013,5,3500,291.0,12289.0,0
id_79931,ford,2015,3,2000,147.0,11905.0,1
id_48777,bmw,2010,8,2300,199.0,17533.0,3
id_24137,vw,2017,1,1700,135.0,9151.0,0
id_22250,vw,2016,2,3600,259.0,26092.0,0
id_11094,vw,2015,3,1500,116.0,23087.0,1
id_73849,bmw,2016,2,1800,170.0,258.0,1
id_65878,vw,2009,9,3600,241.0,37390.0,2
id_82147,vw,2008,10,2300,160.0,9038.0,2
id_70774,bmw,2016,2,2300,231.0,1403.0,0
id_73722,ford,2015,3,1400,108.0,1094.0,2
id_98687,ford,2014,4,1100,90.0,5579.0,0
id_96919,vw,2011,7,1200,90.0,21842.0,0
id_26867,ford,2014,4,3000,204.0,19724.0,0
id_9295,bmw,2008,10,2300,185.0,170553.0,2
id_23951,ford,2017,1,3000,212.0,10988.0,1
id_47746,ford,2012,6,2200,147.0,56069.0,1
id_36784,vw,2016,2,1700,138.0,3058.0,0
id_39756,ford,2010,8,1600,114.0,27861.0,1
id_36850,bmw,2009,9,2300,186.0,47365.0,1
id_88478,bmw,2013,5,4000,318.0,12378.0,1
id_38339,vw,2013,5,1700,126.0,55211.0,0
id_88168,ford,2014,4,2000,145.0,28307.0,1
id_67399,bmw,2012,6,2300,196.0,38630.0,3
id_28721,ford,2015,3,1800,134.0,22135.0,0
id_65439,vw,2009,9,2300,163.0,89554.0,0
id_92512,ford,2010,8,1400,98.0,21256.0,4
id_24700,vw,2015,3,3600,252.0,5869.0,0
id_96257,ford,2016,2,1800,138.0,14846.0,0
id_57475,ford,2010,8,2200,145.0,41055.0,1
id_63345,vw,2011,7,1200,91.0,111056.0,2
id_61899,vw,2014,4,3600,250.0,7933.0,1
id_33142,bmw,2010,8,4000,301.0,8020.0,3
id_74663,ford,2009,9,2200,149.0,2726.0,0
id_58309,vw,2010,8,2300,155.0,38087.0,0
id_12327,ford,2012,6,1100,87.0,30697.0,1
id_92501,ford,2014,4,2000,139.0,8608.0,1
id_61702,vw,2014,4,2300,176.0,10951.0,1
id_28128,vw,2010,8,1900,131.0,77369.0,0
id_34608,ford,2012,6,1400,105.0,8829.0,3
id_95116,ford,2016,2,2500,176.0,3236.0,0
id_72485,ford,2008,10,1800,118.0,30118.0,3
id_99733,bmw,2015,3,1800,173.0,767.0,0
id_2894,ford,2014,4,1400,100.0,3851.0,0
id_38954,ford,2017,1,2000,144.0,2488.0,0
id_58800,kia,2016,2,1000,72.0,19696.0,0
id_54831,vw,2010,8,1900,140.0,25255.0,3
id_59481,bmw,2013,5,2300,192.0,198238.0,1
id_6234,vw,2009,9,1200,90.0,7670.0,2
id_12436,bmw,2015,3,2300,190.0,12479.0,0
id_37433,bmw,2012,6,1800,170.0,137260.0,2
id_81670,ford,2012,6,2200,156.0,603.0,0
id_59849,bmw,2017,1,1800,173.0,3728.0,0
id_23603,kia,2015,3,1000,72.0,3668.0,0
id_92803,ford,2017,1,1100,90.0,4198.0,0
id_78776,ford,2016,2,1100,88.0,6237.0,1
id_99438,ford,2017,1,2000,150.0,5704.0,0
id_41768,ford,2016,2,2200,163.0,12305.0,0
id_57868,vw,2016,2,2300,173.0,8817.0,1
id_22463,vw,2012,6,1200,98.0,14500.0,3
id_80682,kia,2014,4,1000,70.0,1143.0,1
id_52904,vw,2008,10,1200,98.0,53812.0,5
id_77319,ford,2015,3,2200,157.0,20152.0,1
id_96304,vw,2015,3,1500,122.0,16704.0,0
id_30184,ford,2009,9,1600,106.0,5301.0,1
id_97688,ford,2012,6,1100,85.0,23519.0,1
id_56213,ford,2014,4,1800,134.0,19996.0,2
id_98400,bmw,2015,3,4000,332.0,22975.0,1
id_10859,vw,2017,1,1700,133.0,2009.0,0
id_14148,bmw,2017,1,4500,347.0,7445.0,1
id_66801,ford,2012,6,1400,101.0,118032.0,2
id_92604,ford,2016,2,1800,137.0,24273.0,0
id_83352,ford,2008,10,2200,144.0,26966.0,3
id_51927,ferrari,2009,9,3600,364.0,42978.0,2
id_58985,bmw,2015,3,4500,372.0,22586.0,0
id_4911,vw,2010,8,1200,90.0,67389.0,1
id_49128,ford,2010,8,2500,166.0,13953.0,4
id_89567,vw,2017,1,1500,119.0,5444.0,2
id_20165,bmw,2010,8,4000,319.0,57607.0,1
id_4685,bmw,2013,5,4500,362.0,8257.0,2
id_31764,ford,2016,2,3000,216.0,26388.0,1
id_37675,kia,2011,7,800,57.0,31616.0,1
id_22359,vw,2011,7,3600,238.0,59002.0,2
id_18930,vw,2010,8,1200,88.0,75660.0,3
id_67390,vw,2011,7,3600,236.0,62336.0,1
id_90425,vw,2015,3,1900,145.0,1289.0,0
id_88634,bmw,2013,5,1800,183.0,25877.0,1
id_66934,ford,2016,2,1600,117.0,1259.0,1
id_91750,ford,2015,3,3000,210.0,1069.0,0
id_89125,vw,2014,4,1500,121.0,4051.0,1
id_7192,ford,2015,3,2000,146.0,61245.0,1
id_98909,ford,2009,9,3000,196.0,10967.0,0
id_59944,vw,2017,1,1500,121.0,64.0,0
id_19880,ford,2012,6,1800,122.0,5772.0,6
id_66413,bmw,2016,2,1800,188.0,10202.0,0
id_2270,vw,2008,10,1200,90.0,41716.0,4
id_53940,ford,2016,2,1100,90.0,33065.0,0
id_74411,vw,2008,10,1500,108.0,14725.0,2
id_17457,vw,2013,5,1500,119.0,9088.0,0
id_1627,ford,2008,10,1600,105.0,89669.0,1
id_4428,bmw,2012,6,2500,232.0,18230.0,3
id_88185,ford,2013,5,2000,137.0,2618.0,2
id_65395,ford,2013,5,2200,154.0,6570.0,0
id_25108,ford,2016,2,3000,213.0,29794.0,0
id_8488,bmw,2016,2,4500,351.0,16322.0,0
id_35829,ford,2011,7,1600,114.0,45529.0,1
id_50949,ford,2016,2,2000,143.0,29023.0,0
id_54377,vw,2013,5,3600,255.0,3607.0,2
id_79430,vw,2013,5,1900,144.0,57010.0,0
id_34269,vw,2011,7,2300,164.0,31115.0,1
id_80123,ford,2016,2,1100,86.0,3235.0,1
id_69512,vw,2012,6,1900,136.0,815.0,1
id_11280,bmw,2016,2,2300,221.0,14868.0,0
id_18291,vw,2014,4,3600,252.0,3985.0,1
id_25833,kia,2013,5,1200,83.0,46125.0,0
id_85283,bmw,2017,1,2500,217.0,1389.0,0
id_10075,ford,2017,1,3000,221.0,142.0,0
id_26392,vw,2013,5,2300,174.0,7132.0,1
id_54537,vw,2016,2,1700,141.0,16400.0,1
id_80630,vw,2015,3,2300,179.0,22385.0,0
id_66762,bmw,2012,6,1800,164.0,34852.0,3
id_67650,ford,2009,9,1400,95.0,12320.0,0
id_99167,vw,2008,10,1500,114.0,23467.0,1
id_44889,ford,2017,1,2000,145.0,21832.0,0
id_59012,bmw,2017,1,2300,209.0,1914.0,0
id_77968,vw,2015,3,2300,170.0,7132.0,1
id_36154,kia,2009,9,1100,74.0,99140.0,1
id_70502,ford,2009,9,1800,125.0,19.0,3
id_95928,bmw,2017,1,2500,223.0,9631.0,0
id_59700,bmw,2013,5,4500,363.0,18357.0,2
id_35669,kia,2015,3,800,61.0,1308.0,0
id_20569,vw,2013,5,1200,95.0,5777.0,0
id_69819,ford,2012,6,1400,99.0,30215.0,1
id_95051,kia,2008,10,1100,70.0,29691.0,2
id_91070,ferrari,2010,8,3600,330.0,129678.0,4
id_44824,vw,2009,9,1900,129.0,318.0,0
id_33323,ford,2008,10,1600,109.0,34655.0,2
id_74721,ford,2008,10,2500,158.0,20841.0,7
id_68957,vw,2015,3,1900,153.0,57797.0,1
id_36486,kia,2012,6,800,58.0,49366.0,1
id_65440,vw,2014,4,1700,133.0,57098.0,2
id_19854,vw,2012,6,1900,143.0,60409.0,2
id_40993,vw,2017,1,1700,136.0,2951.0,0
id_95428,vw,2017,1,1900,150.0,404.0,0
id_19896,vw,2016,2,1500,117.0,21776.0,0
id_75419,ford,2011,7,2000,139.0,17580.0,4
id_38083,ford,2011,7,2200,151.0,19330.0,1
id_99766,ford,2014,4,3000,210.0,8340.0,1
id_30885,ford,2011,7,1600,111.0,44895.0,1
id_78089,kia,2015,3,800,59.0,7801.0,0
id_72019,vw,2014,4,1900,143.0,23577.0,0
id_40245,bmw,2012,6,3000,254.0,202.0,0
id_87778,ford,2009,9,1100,82.0,38146.0,3
id_31587,vw,2015,3,3600,255.0,54329.0,0
id_9038,ford,2009,9,2000,135.0,27025.0,3
id_55099,ford,2012,6,2000,139.0,126021.0,1
id_93124,kia,2009,9,1400,89.0,2950.0,3
id_22737,bmw,2016,2,3500,272.0,16624.0,0
id_63709,vw,2014,4,1500,126.0,65173.0,0
id_84697,bmw,2015,3,2300,219.0,4562.0,0
id_79556,ford,2014,4,1100,82.0,38039.0,2
id_57220,vw,2014,4,1200,99.0,84804.0,0
id_32208,vw,2012,6,3600,248.0,62823.0,0
id_20449,ford,2008,10,1400,98.0,28329.0,5
id_57182,vw,2009,9,1500,116.0,23138.0,3
id_19739,vw,2012,6,1500,120.0,30636.0,5
id_43669,ford,2017,1,1400,110.0,10306.0,0
id_73974,vw,2011,7,1200,101.0,2121.0,1
id_33788,vw,2011,7,1700,130.0,781.0,1
id_37190,vw,2015,3,1900,150.0,3637.0,0
id_30788,ford,2015,3,2000,140.0,30819.0,0
id_12951,ford,2016,2,2500,185.0,4315.0,0
id_78138,kia,2008,10,1100,69.0,100246.0,2
id_38907,ford,2015,3,2200,158.0,61657.0,3
id_55485,kia,2012,6,800,57.0,24099.0,1
id_23067,bmw,2017,1,4500,351.0,1759.0,0
id_90330,ford,2017,1,1800,134.0,501.0,0
id_73463,ford,2012,6,2000,136.0,13630.0,1
id_31762,vw,2012,6,1500,116.0,17462.0,3
id_7266,bmw,2011,7,3000,262.0,32632.0,3
id_74474,ford,2013,5,3000,204.0,8761.0,0
id_5336,bmw,2017,1,2500,210.0,15688.0,1
id_72757,ford,2013,5,2000,141.0,2482.0,2
id_29255,bmw,2015,3,4500,362.0,13652.0,0
id_83475,ford,2008,10,1600,104.0,43461.0,2
id_56774,vw,2017,1,1900,147.0,5387.0,0
id_26657,ford,2008,10,1600,105.0,5475.0,5
id_42438,vw,2008,10,3600,224.0,74741.0,1
id_95603,ford,2009,9,1800,124.0,25254.0,1
id_6705,kia,2015,3,1200,85.0,8239.0,1
id_89429,ferrari,2013,5,5000,442.0,28418.0,2
id_31907,bmw,2015,3,2300,228.0,52122.0,0
id_67042,vw,2013,5,3600,243.0,11220.0,2
id_72478,vw,2009,9,1900,131.0,11786.0,2
id_22218,kia,2008,10,1100,73.0,28636.0,4
id_96031,vw,2010,8,1700,122.0,130403.0,0
id_75102,vw,2012,6,1700,124.0,4519.0,2
id_3256,vw,2011,7,1200,100.0,82901.0,1
id_86666,vw,2017,1,1700,135.0,15.0,1
id_10562,vw,2010,8,1500,111.0,17584.0,0
id_24119,bmw,2010,8,2500,190.0,14668.0,0
id_60606,vw,2009,9,2300,151.0,71038.0,4
id_89194,ford,2013,5,2000,140.0,6290.0,4
id_55297,vw,2008,10,2300,163.0,3102.0,2
id_22039,vw,2011,7,1500,120.0,45343.0,1
id_20849,vw,2014,4,1700,130.0,5755.0,1
id_80700,ford,2011,7,2000,140.0,3202.0,2
id_31740,vw,2011,7,3600,240.0,14054.0,2
id_44910,vw,2008,10,1200,86.0,213694.0,2
id_88432,ford,2017,1,2200,164.0,6880.0,1
id_65485,kia,2008,10,1200,77.0,21833.0,3
id_5440,ford,2017,1,1100,88.0,5010.0,0
id_41046,kia,2009,9,1400,92.0,173523.0,0
id_9051,kia,2013,5,800,56.0,46166.0,0
id_48967,kia,2011,7,1400,91.0,34954.0,1
id_33915,vw,2010,8,3600,233.0,2608.0,3
id_99507,bmw,2011,7,2500,225.0,3653.0,1
id_71081,ford,2009,9,2500,166.0,138470.0,3
id_97549,bmw,2008,10,1800,155.0,104307.0,0
id_45690,vw,2014,4,1700,125.0,14.0,1
id_61366,vw,2009,9,1900,133.0,71556.0,2
id_29634,vw,2011,7,1900,139.0,54967.0,1
id_49402,kia,2015,3,1200,88.0,19696.0,2
id_73110,bmw,2010,8,3000,255.0,55991.0,0
id_85121,ford,2009,9,1800,122.0,86496.0,3
id_99306,bmw,2013,5,3000,267.0,10667.0,3
id_57464,vw,2014,4,2300,167.0,16802.0,1
id_48560,ford,2010,8,3000,199.0,49594.0,2
id_34766,bmw,2017,1,4500,347.0,3386.0,1
id_98106,ford,2016,2,2500,185.0,9672.0,0
id_62269,vw,2012,6,1900,134.0,74156.0,1
id_42139,bmw,2009,9,4500,330.0,148375.0,1
id_93958,bmw,2017,1,4000,331.0,802.0,1
id_28084,bmw,2008,10,1800,149.0,8504.0,0
id_15549,ford,2013,5,2200,151.0,657.0,0
id_47566,ford,2011,7,2000,136.0,55362.0,2
id_80432,bmw,2012,6,3500,261.0,20057.0,1
id_51328,bmw,2008,10,2500,220.0,36692.0,0
id_41616,bmw,2010,8,2300,201.0,29179.0,6
id_22600,vw,2017,1,3600,263.0,48404.0,0
id_98153,ford,2008,10,2000,133.0,14657.0,2
id_21771,ford,2012,6,2200,151.0,13859.0,2
id_31333,bmw,2012,6,2300,192.0,23411.0,0
id_54270,ford,2015,3,2000,142.0,16304.0,0
id_57396,kia,2008,10,800,55.0,134841.0,0
id_72488,ford,2011,7,1600,117.0,6243.0,2
id_46345,vw,2014,4,1200,107.0,62688.0,2
id_79303,vw,2011,7,1200,98.0,2583.0,1
id_96213,bmw,2012,6,2300,220.0,31434.0,0
id_58815,ford,2012,6,2200,149.0,53721.0,1
id_27802,ford,2008,10,1600,109.0,74479.0,0
id_57046,vw,2009,9,1900,140.0,3433.0,1
id_16413,ford,2017,1,1400,109.0,4899.0,0
id_19434,ford,2012,6,2500,174.0,55539.0,0
id_84320,vw,2015,3,1700,130.0,29393.0,0
id_37061,ford,2015,3,1400,111.0,41593.0,1
id_60098,vw,2015,3,1200,103.0,26943.0,0
id_83414,vw,2009,9,1200,95.0,256758.0,2
id_3874,bmw,2017,1,3000,271.0,9322.0,1
id_54348,ford,2013,5,2000,139.0,15133.0,0
id_32833,vw,2011,7,1900,134.0,27362.0,1
id_54728,bmw,2008,10,4000,291.0,39177.0,1
id_55853,ford,2017,1,2000,147.0,10286.0,0
id_77565,ford,2014,4,1600,122.0,15772.0,0
id_85900,ford,2012,6,3000,198.0,35610.0,2
id_73420,vw,2013,5,2300,169.0,42428.0,0
id_54601,vw,2008,10,1200,86.0,91493.0,2
id_62970,vw,2017,1,1500,127.0,1861.0,0
id_77801,vw,2016,2,2300,180.0,5603.0,1
id_45148,vw,2009,9,1200,88.0,6905.0,1
id_24604,ford,2009,9,1400,94.0,95077.0,2
id_29970,vw,2011,7,1200,102.0,17397.0,1
id_83280,vw,2016,2,2300,180.0,31347.0,1
id_79768,ford,2012,6,1600,117.0,35636.0,0
id_82069,ford,2009,9,2500,166.0,40708.0,2
id_29492,ford,2009,9,1100,78.0,8565.0,4
id_14058,bmw,2008,10,1800,152.0,109476.0,3
id_85090,ford,2008,10,1400,98.0,15.0,2
id_97870,vw,2017,1,2300,181.0,1220.0,0
id_49484,bmw,2010,8,2500,211.0,9411.0,5
id_69858,ford,2015,3,1100,91.0,41315.0,4
id_40560,ford,2010,8,2500,160.0,56994.0,0
id_89803,vw,2017,1,1500,120.0,4817.0,0
id_4515,ferrari,2009,9,3600,341.0,2221.0,4
id_91640,bmw,2017,1,2500,240.0,504.0,0
id_80882,vw,2014,4,1500,113.0,6377.0,1
id_68002,ford,2016,2,2000,152.0,586.0,0
id_81679,ford,2013,5,1400,108.0,44385.0,0
id_56359,kia,2013,5,1400,97.0,111761.0,1
id_4528,vw,2009,9,1900,130.0,6531.0,2
id_35835,vw,2011,7,1700,120.0,24043.0,0
id_59962,ford,2016,2,2500,177.0,172.0,0
id_94494,ford,2014,4,1400,106.0,24880.0,1
id_66037,bmw,2017,1,3500,312.0,6002.0,0
id_22184,ford,2008,10,1100,75.0,48724.0,4
id_4680,ford,2012,6,2500,172.0,76783.0,3
id_67711,bmw,2015,3,3500,286.0,197.0,0
id_18877,ford,2012,6,2000,138.0,63032.0,0
id_52384,bmw,2015,3,2500,207.0,59567.0,0
id_60361,ford,2015,3,2200,162.0,3355.0,0
id_22369,vw,2013,5,1200,102.0,8595.0,3
id_84143,ford,2009,9,3000,193.0,3610.0,3
id_50183,vw,2014,4,3600,248.0,25493.0,1
id_91639,ford,2017,1,1800,134.0,322.0,0
id_48462,bmw,2016,2,1800,174.0,5812.0,2
id_21179,ford,2012,6,2500,166.0,18324.0,2
id_68846,ford,2017,1,1400,104.0,1597.0,0
id_69584,ford,2013,5,3000,205.0,9290.0,0
id_1795,vw,2008,10,2300,158.0,69883.0,1
id_37679,vw,2013,5,1500,118.0,6475.0,0
id_87210,ferrari,2013,5,3600,367.0,80057.0,1
id_65033,kia,2017,1,800,59.0,261.0,0
id_45950,vw,2016,2,2300,168.0,3679.0,0
id_41842,ford,2012,6,2000,135.0,31022.0,0
id_64479,ford,2011,7,1100,78.0,11150.0,2
id_97645,bmw,2012,6,4000,309.0,25470.0,1
id_8746,vw,2010,8,1700,126.0,4767.0,2
id_86504,kia,2016,2,1100,82.0,7134.0,1
id_47481,ferrari,2013,5,5700,537.0,1153.0,3
id_8989,ford,2012,6,2000,143.0,139884.0,1
id_83468,vw,2013,5,3600,243.0,96557.0,0
id_36263,ford,2009,9,2000,138.0,25524.0,0
id_98492,bmw,2008,10,4500,327.0,23535.0,3
id_12665,ford,2008,10,2500,157.0,8.0,0
id_73682,bmw,2012,6,1800,179.0,114842.0,2
id_67740,bmw,2008,10,3500,254.0,33952.0,2
id_67774,bmw,2016,2,3000,246.0,50409.0,0
id_81876,kia,2013,5,800,56.0,5634.0,1
id_49808,ferrari,2012,6,5700,537.0,18784.0,1
id_90212,vw,2016,2,1200,99.0,1387.0,1
id_41918,bmw,2008,10,3000,238.0,171526.0,4
id_56834,bmw,2015,3,4500,372.0,3992.0,0
id_28073,bmw,2016,2,2300,204.0,171.0,3
id_6915,bmw,2008,10,3000,224.0,13251.0,8
id_68049,bmw,2011,7,3000,233.0,24518.0,2
id_91326,kia,2014,4,800,57.0,5775.0,1
id_8195,vw,2015,3,3600,257.0,2482.0,1
id_33222,ferrari,2014,4,5000,459.0,34954.0,0
id_28532,vw,2010,8,3600,240.0,37739.0,1
id_13745,kia,2014,4,1200,86.0,420.0,0
id_98819,ford,2009,9,2200,146.0,36873.0,1
id_40533,ford,2009,9,1800,121.0,53672.0,0
id_46822,bmw,2012,6,1800,166.0,17849.0,1
id_96542,ferrari,2008,10,4500,438.0,48404.0,4
id_26790,ford,2016,2,1600,121.0,4417.0,0
id_95545,vw,2008,10,1700,120.0,41893.0,1
id_89271,bmw,2015,3,3500,291.0,8569.0,1
id_97322,ford,2017,1,2000,150.0,5660.0,0
id_22960,ford,2013,5,1600,117.0,84103.0,1
id_87431,vw,2009,9,1900,130.0,144185.0,1
id_31157,kia,2015,3,1200,84.0,2088.0,1
id_95599,ford,2014,4,1800,135.0,14440.0,0
id_27992,ford,2016,2,2000,146.0,946.0,1
id_44737,vw,2012,6,1700,131.0,4601.0,2
id_37352,bmw,2015,3,2300,207.0,8711.0,0
id_97219,kia,2011,7,1400,92.0,20320.0,1
id_87312,bmw,2014,4,3500,284.0,13839.0,0
id_34049,vw,2009,9,1200,100.0,60758.0,2
id_96118,ford,2011,7,1100,86.0,34462.0,3
id_37801,ford,2012,6,2000,142.0,21465.0,1
id_93406,ford,2010,8,1400,98.0,166290.0,2
id_96813,vw,2010,8,3600,236.0,55706.0,5
id_50722,vw,2013,5,1900,147.0,15185.0,2
id_16279,ford,2008,10,1600,112.0,13423.0,1
id_19666,vw,2013,5,1700,136.0,22968.0,1
id_28059,vw,2011,7,1500,109.0,68414.0,1
id_43026,vw,2008,10,3600,231.0,8689.0,1
id_43772,bmw,2010,8,3000,228.0,25216.0,0
id_43925,ford,2008,10,2500,162.0,35436.0,5
id_1597,bmw,2012,6,1800,182.0,16884.0,2
id_23491,ford,2011,7,2500,168.0,38899.0,2
id_18018,ford,2008,10,1400,93.0,55156.0,1
id_43366,vw,2012,6,1700,121.0,70791.0,0
id_83288,vw,2010,8,1500,106.0,21581.0,2
id_16809,vw,2017,1,1500,119.0,6645.0,1
id_20722,vw,2013,5,1900,146.0,9046.0,1
id_48747,ford,2011,7,1800,128.0,28434.0,0
id_60909,ford,2011,7,1400,105.0,84643.0,0
id_19111,bmw,2014,4,3500,269.0,39555.0,1
id_52510,ford,2017,1,1100,89.0,13310.0,1
id_16932,ford,2011,7,3000,201.0,103021.0,2
id_805,ford,2014,4,2000,143.0,18051.0,1
id_11200,bmw,2016,2,2500,224.0,6801.0,0
id_45085,bmw,2013,5,3500,274.0,20667.0,1
id_95699,kia,2011,7,1200,79.0,16349.0,0
id_28844,ford,2008,10,1600,106.0,18801.0,6
id_60885,ford,2017,1,2200,162.0,9739.0,0
id_57561,ford,2012,6,1400,106.0,11443.0,3
id_41107,kia,2013,5,800,60.0,11875.0,1
id_31083,ford,2009,9,1600,107.0,1501.0,2
id_34847,vw,2017,1,1500,121.0,14010.0,0
id_77973,ford,2013,5,1600,120.0,2526.0,0
id_13416,vw,2009,9,1900,129.0,151329.0,2
id_4383,ford,2012,6,1800,123.0,105625.0,1
id_61001,ford,2016,2,3000,211.0,4823.0,0
id_76808,bmw,2012,6,4000,298.0,14480.0,1
id_30393,kia,2013,5,1200,83.0,18474.0,1
id_31506,ford,2016,2,2200,156.0,2618.0,0
id_12838,ford,2016,2,2000,148.0,460.0,0
id_23004,ford,2015,3,1100,84.0,133.0,1
id_40654,vw,2015,3,1200,103.0,591.0,1
id_3396,ford,2009,9,2200,143.0,36851.0,2
id_70830,vw,2016,2,2300,167.0,8026.0,1
id_82817,ford,2015,3,2200,160.0,3551.0,0
id_42742,vw,2016,2,2300,172.0,14556.0,1
id_62024,vw,2012,6,1700,122.0,124952.0,2
id_44134,vw,2014,4,1900,140.0,33958.0,1
id_25838,ford,2009,9,1100,83.0,11598.0,2
id_42424,ferrari,2013,5,5700,480.0,10316.0,2
id_82470,ford,2016,2,2200,163.0,134.0,0
id_5203,vw,2008,10,1700,117.0,43175.0,3
id_20813,vw,2016,2,1900,145.0,15429.0,0
id_48420,ford,2009,9,3000,190.0,65518.0,3
id_24644,ford,2013,5,1600,119.0,25009.0,2
id_14779,bmw,2016,2,4500,351.0,2966.0,1
id_97893,vw,2013,5,1900,149.0,33976.0,1
id_2105,ford,2013,5,2000,140.0,10006.0,1
id_44528,vw,2012,6,1900,146.0,15355.0,1
id_42182,vw,2008,10,1500,103.0,9517.0,0
id_71722,vw,2017,1,1900,147.0,14116.0,0
id_11857,vw,2010,8,1900,143.0,103506.0,2
id_39955,ford,2016,2,2500,183.0,4009.0,0
id_1545,bmw,2012,6,4500,334.0,1072.0,0
id_45668,kia,2017,1,1400,99.0,2000.0,0
id_72836,bmw,2010,8,2500,192.0,110726.0,0
id_41869,ford,2008,10,1400,92.0,106829.0,1
id_64195,vw,2014,4,2300,164.0,39809.0,0
id_74350,kia,2011,7,1400,91.0,4899.0,3
id_28692,bmw,2015,3,4000,321.0,55403.0,0
id_28407,kia,2014,4,1100,76.0,36112.0,1
id_81371,ford,2010,8,1400,94.0,2541.0,3
id_18631,ferrari,2009,9,6200,525.0,66376.0,2
id_91628,ford,2010,8,1800,124.0,5349.0,2
id_1242,bmw,2008,10,3500,257.0,162048.0,1
id_69558,ford,2013,5,2500,172.0,20457.0,1
id_49315,bmw,2011,7,2300,191.0,40039.0,2
id_1285,ford,2014,4,2200,152.0,1007.0,0
id_91655,vw,2016,2,3600,261.0,13526.0,0
id_94335,ford,2013,5,3000,201.0,796.0,0
id_12056,vw,2008,10,1500,115.0,36029.0,0
id_96518,vw,2016,2,3600,260.0,7878.0,0
