id,value
id_30346,4192
id_61838,2432
id_10939,6304
id_25078,2016
id_41217,-2560
id_57562,-544
id_17329,7472
id_13180,5376
id_75901,15200
id_91340,3584
id_99237,1136
id_68971,3424
id_47206,13568
id_62279,5792
id_61579,-1856
id_18401,2240
id_60724,11760
id_70482,18880
id_95288,11456
id_86708,8272
id_92003,8192
id_53925,1264
id_12511,5936
id_4356,11664
id_57414,-4912
id_37670,16256
id_92081,8928
id_3982,1632
id_37127,7488
id_41480,93360
id_53514,15840
id_46050,19264
id_1913,8288
id_97776,5728
id_16046,1952
id_6561,19424
id_77316,22592
id_95232,-576
id_56251,800
id_26108,3728
id_32730,0
id_10101,4544
id_43696,-256
id_79079,7120
id_65887,6880
id_33761,79712
id_88091,-4384
id_73469,7472
id_41171,448
id_35946,4352
id_49612,8768
id_17706,6624
id_54938,10944
id_84482,6768
id_15463,10080
id_62604,11456
id_37450,7632
id_6744,15424
id_68883,7520
id_70862,4704
id_63052,-7744
id_51403,-32
id_54744,11792
id_20162,-1824
id_47512,5216
id_62450,7504
id_6733,19104
id_21234,992
id_77568,9312
id_19119,13280
id_31889,9600
id_32244,4048
id_38968,10736
id_52788,2112
id_82959,-4704
id_36157,4192
id_51604,16320
id_11161,1472
id_98363,2816
id_59055,8384
id_19863,24704
id_34599,5696
id_27128,2128
id_59183,3200
id_32511,-3456
id_31385,83072
id_3281,5152
id_96687,6416
id_13731,11136
id_86719,5088
id_23040,9872
id_74246,3456
id_10776,3792
id_95262,7696
id_67107,13536
id_83627,5632
id_24240,14784
id_7998,6464
id_65569,528
id_94643,10000
id_35667,9216
id_65383,6432
id_74641,3488
id_81616,11488
id_34342,14912
id_94540,20480
id_26033,7248
id_98600,4992
id_79512,13328
id_97416,9664
id_16475,16928
id_38490,11488
id_51431,17440
id_49353,-416
id_61239,6080
id_25176,8288
id_20283,7984
id_40226,3248
id_38441,4672
id_17809,25856
id_99508,9312
id_59214,13568
id_815,7424
id_9603,12704
id_80827,4800
id_61993,12752
id_71838,5968
id_67595,3136
id_40789,9040
id_60783,16608
id_85105,7312
id_87551,9632
id_67720,6208
id_25119,7392
id_38842,384
id_65706,5920
id_18172,10720
id_41355,9216
id_48559,20288
id_12380,81696
id_57796,2560
id_76536,5728
id_33202,8448
id_68166,2816
id_66571,21024
id_86759,11488
id_31776,928
id_32048,8032
id_73322,4720
id_71272,-1120
id_72794,4960
id_81549,9952
id_10048,11488
id_149,7488
id_69878,10368
id_31763,5888
id_9554,-4032
id_43986,7680
id_29185,6944
id_86970,7456
id_19249,12864
id_61157,10976
id_42285,6688
id_62451,-3072
id_43168,7712
id_12004,4672
id_60071,14848
id_78397,15008
id_70804,512
id_64808,8352
id_54454,2448
id_35827,1904
id_56366,7552
id_74024,11552
id_88002,2704
id_57979,-2320
id_5710,7072
id_69028,3232
id_96376,-1376
id_53935,7520
id_15843,14240
id_95236,15904
id_37223,12832
id_83424,2832
id_2727,16352
id_16067,12896
id_88691,11424
id_74703,19776
id_30255,5216
id_84612,10464
id_8519,5440
id_67806,7328
id_53558,-2688
id_2271,18912
id_85023,2016
id_90075,18816
id_55900,8288
id_90985,9632
id_8335,7696
id_74457,9536
id_73173,1376
id_95594,10912
id_74419,960
id_56402,8864
id_46765,9952
id_10115,3328
id_69749,6880
id_68678,1120
id_60738,8736
id_31425,3984
id_19826,9376
id_75599,1888
id_40351,2560
id_17836,8096
id_992,16096
id_841,6880
id_34747,9568
id_1460,-7136
id_15371,12288
id_90467,3104
id_59270,12672
id_84305,7920
id_65007,416
id_79493,3904
id_84132,8352
id_4114,10080
id_53610,7568
id_60921,10944
id_22468,7968
id_92041,17184
id_69933,17376
id_51343,13440
id_27736,8480
id_25614,10240
id_77816,79808
id_37737,15808
id_30296,4688
id_48755,5952
id_11971,11696
id_82134,-672
id_38735,1536
id_58473,-1760
id_81219,97072
id_78939,1344
id_57051,4448
id_27323,18560
id_28526,6272
id_89912,8304
id_60041,7264
id_48984,14080
id_27760,14032
id_69234,9888
id_99562,-1408
id_29170,15456
id_57135,7040
id_22325,13888
id_43193,1392
id_48436,5056
id_24186,17280
id_4273,5664
id_12847,4528
id_5596,-5376
id_78154,2304
id_48753,3488
id_14707,-2528
id_98974,11328
id_95698,-688
id_87108,23712
id_73371,8032
id_62625,3728
id_87313,9504
id_32725,4320
id_56075,10944
id_38636,1312
id_23826,7568
id_29438,2128
id_45801,3360
id_84852,6368
id_66520,4992
id_53185,-4256
id_85954,7200
id_92307,-1600
id_15113,16896
id_4962,15680
id_28427,5632
id_61915,3200
id_24089,12352
id_42382,1472
id_43216,7120
id_32987,6064
id_63461,6320
id_66100,5984
id_80093,15360
id_64941,5248
id_33156,23424
id_29085,-3008
id_45626,-3712
id_42873,4160
id_35129,27040
id_62461,6528
id_82000,-5120
id_56267,6832
id_17334,4256
id_10213,14896
id_91770,4864
id_50766,17120
id_22347,90800
id_37246,5072
id_34748,-384
id_26640,9856
id_21442,9632
id_33146,14784
id_4270,7328
id_42026,6048
id_47929,2240
id_50448,91488
id_8801,12432
id_84857,-896
id_47799,2976
id_17205,8096
id_77065,5696
id_24592,5408
id_74933,1200
id_36152,-1088
id_23282,5120
id_97710,2336
id_36575,8640
id_86468,9056
id_75919,704
id_39597,23936
id_85174,13920
id_76785,1536
id_29918,8960
id_80333,7936
id_92261,5376
id_55721,9856
id_83587,21408
id_53184,4960
id_60941,10784
id_86798,8544
id_68791,12256
id_14568,18496
id_16917,976
id_23401,9536
id_45883,2496
id_93795,4112
id_92527,5904
id_86964,1056
id_94909,4928
id_10262,3456
id_52251,4880
id_97607,11168
id_84981,5968
id_74324,18688
id_96619,2144
id_82055,8000
id_69938,1280
id_72520,13664
id_9758,-4768
id_21499,8352
id_19822,80384
id_52835,13216
id_99940,18496
id_69413,3104
id_88095,1152
id_54080,3104
id_86597,2000
id_19982,-704
id_27690,10528
id_40387,13424
id_92209,9248
id_99244,18880
id_31575,13472
id_59253,7808
id_82626,6368
id_98762,1488
id_34687,3280
id_84595,7104
id_78885,352
id_60048,2288
id_83463,1248
id_22405,-2688
id_3785,9168
id_65208,7424
id_10294,3488
id_29001,8992
id_57752,4752
id_3204,64
id_92934,8256
id_7191,11488
id_69532,5120
id_70331,4576
id_19483,4704
id_1487,1696
id_76039,736
id_97781,13792
id_29553,8224
id_17450,1952
id_33095,11200
id_70210,6432
id_46072,7376
id_31878,5696
id_67808,11104
id_73675,25664
id_56819,8736
id_25203,-2432
id_25750,7616
id_7809,5248
id_45492,9728
id_72232,11808
id_73075,10528
id_87156,16256
id_69323,4704
id_50580,4768
id_50703,8336
id_38065,7616
id_82565,3936
id_89058,4448
id_33032,8208
id_70604,26176
id_58305,5552
id_12569,5024
id_37662,23456
id_78207,19968
id_94647,9648
id_50247,16256
id_61173,9616
id_94848,9568
id_19199,3936
id_10136,544
id_13503,3840
id_34243,160
id_83682,6912
id_14358,2672
id_71133,9504
id_58464,22432
id_21878,9888
id_10681,8240
id_8375,8448
id_41289,10832
id_56062,13344
id_4047,12800
id_25345,13040
id_90958,12576
id_78242,14800
id_72800,2336
id_36522,6112
id_86913,84768
id_69011,8432
id_31499,6640
id_73809,896
id_18945,5472
id_29218,7264
id_94400,6384
id_35271,7968
id_53074,8160
id_18396,10400
id_68580,11680
id_43033,6560
id_12594,5376
id_90214,10848
id_45416,12384
id_76362,4608
id_50475,7616
id_368,16096
id_13276,9360
id_47,2752
id_15289,11264
id_13697,9280
id_48866,16864
id_51038,3504
id_84058,384
id_57691,5024
id_32334,1808
id_29717,20032
id_73149,20832
id_86610,7136
id_86014,-4352
id_32813,6112
id_15764,7264
id_76213,7680
id_50770,13856
id_88534,5936
id_43021,8304
id_48179,-1280
id_83664,-4032
id_6469,2848
id_49223,-176
id_84686,8544
id_18743,-3072
id_19095,9600
id_11333,24320
id_51948,4288
id_49328,8032
id_90623,5536
id_58541,1408
id_58518,8736
id_43775,-4960
id_66946,-4992
id_53164,0
id_77328,5504
id_99577,-384
id_50757,29184
id_92797,-1344
id_93256,5168
id_63501,5376
id_10044,14432
id_41791,5888
id_28196,20064
id_51741,8224
id_81986,-2272
id_28149,480
id_14163,13824
id_59841,9152
id_55931,13360
id_23367,7904
id_96077,2016
id_21627,16576
id_59439,10240
id_44482,10752
id_45208,3728
id_6233,48
id_65161,10080
id_15197,11008
id_45535,13200
id_42768,8128
id_6269,-1152
id_76707,5760
id_35980,14336
id_89231,5056
id_44497,5632
id_37112,21248
id_23361,-5408
id_68976,-64
id_59973,9120
id_93833,94896
id_73705,4560
id_90697,6048
id_28443,-800
id_52814,4912
id_94444,9824
id_74638,6080
id_66456,27680
id_74863,4096
id_9668,4896
id_66832,8320
id_6991,7968
id_33896,6896
id_3071,5216
id_43834,8800
id_12122,23584
id_76741,8688
id_67114,5088
id_10866,256
id_80843,8032
id_92623,4944
id_40182,-736
id_63290,-3648
id_76228,6464
id_54763,4608
id_99427,15376
id_2701,4160
id_99774,7296
id_83672,86784
id_36695,-464
id_54969,2320
id_46468,-6912
id_24242,4352
id_72372,2272
id_58200,3408
id_49577,384
id_64669,21504
id_54089,10432
id_72587,-1024
id_9647,3504
id_69377,10752
id_27039,10640
id_95646,19088
id_9333,10880
id_52097,2016
id_74275,5872
id_74791,2944
id_23777,11984
id_27851,3872
id_64663,9632
id_78103,13792
id_9658,5984
id_75890,6752
id_86008,7680
id_29158,2528
id_27938,16640
id_73123,5408
id_5313,12864
id_29217,10912
id_52839,4784
id_65477,256
id_48663,5280
id_92302,8928
id_18455,12256
id_4494,9504
id_98683,12432
id_29838,13696
id_79026,6976
id_47285,18080
id_89423,18080
id_47111,4928
id_82889,17280
id_47212,23488
id_21758,6240
id_21058,2240
id_96847,-6400
id_65723,5088
id_48623,2720
id_79506,-2368
id_89602,11840
id_93883,3808
id_94447,8336
id_68946,10320
id_84123,19712
id_60543,-1568
id_56583,3056
id_17924,7936
id_21734,6496
id_31191,13216
id_53593,4960
id_99625,14176
id_67051,7584
id_82238,7136
id_8487,608
id_32510,13536
id_7101,9760
id_18263,8992
id_81725,11328
id_66318,5488
id_64789,3440
id_64998,10320
id_40220,86768
id_66782,10944
id_48310,2304
id_75187,2240
id_31747,5984
id_3446,3776
id_25872,1328
id_98309,27808
id_75488,16768
id_24892,8736
id_91308,17248
id_39438,84048
id_66027,15808
id_60126,144
id_47830,19584
id_66630,768
id_15141,7776
id_77803,17456
id_36282,3680
id_3458,19776
id_6120,10176
id_29136,1536
id_98805,-1952
id_21790,12256
id_54958,-4384
id_11441,928
id_48183,7792
id_53228,2416
id_50088,11792
id_18569,4992
id_9693,17504
id_8035,12000
id_97847,13312
id_60641,2304
id_41654,2704
id_58131,-2720
id_10824,7360
id_6246,16544
id_59292,17440
id_96969,-7232
id_23600,6000
id_58507,23296
id_75705,9200
id_56330,9216
id_97245,1984
id_75004,11968
id_61933,14384
id_63260,5984
id_77853,16672
id_59048,4416
id_62078,6624
id_7068,12320
id_33699,6880
id_3772,13600
id_9438,1104
id_14561,656
id_88295,2032
id_41047,15168
id_54222,7616
id_95697,8288
id_83883,1120
id_69301,11072
id_94398,9488
id_78002,8224
id_69994,-1344
id_70360,1632
id_81102,3648
id_75543,7248
id_61019,9984
id_49365,8608
id_65200,2816
id_60610,12080
id_22680,2080
id_37249,6784
id_34456,1168
id_50253,6848
id_60112,10720
id_38226,17488
id_51479,2896
id_97357,3584
id_41014,-6720
id_64692,4864
id_50473,9024
id_91943,7792
id_80575,3104
id_2212,17312
id_97665,6608
id_71924,10144
id_97227,9312
id_50085,3360
id_2393,9072
id_73889,8960
id_93812,9008
id_69475,6016
id_89751,4640
id_20261,5264
id_77864,-2976
id_55233,8288
id_41010,7184
id_75755,7840
id_30229,4752
id_3953,4160
id_74220,5696
id_76822,8560
id_22151,3184
id_96899,4592
id_45723,78304
id_42458,13888
id_91693,9440
id_14231,2832
id_49385,2944
id_80577,4416
id_27032,3968
id_43440,3456
id_23311,3200
id_82140,2000
id_50561,12320
id_34948,12976
id_70191,2560
id_22585,11232
id_55256,-4192
id_95506,3440
id_84192,7072
id_85662,160
id_69029,11136
id_76175,3168
id_23164,8192
id_32940,-928
id_61186,10496
id_28813,10144
id_94777,15296
id_19515,3184
id_39906,6752
id_15832,14800
id_27045,5728
id_55488,1152
id_78777,6016
id_83983,7600
id_81155,-4144
id_17406,9152
id_95647,15040
id_94309,12336
id_51083,2304
id_47778,1280
id_45906,224
id_91933,17600
id_52698,11904
id_9730,8160
id_49992,5248
id_61806,13712
id_50641,4064
id_96151,10880
id_47117,9840
id_3098,3200
id_51796,2064
id_12956,5984
id_81894,6400
id_26736,7648
id_31114,4224
id_89946,2416
id_44290,7456
id_62891,12256
id_35532,17952
id_45591,2576
id_44196,11264
id_10853,11200
id_13334,7360
id_58228,15264
id_26738,13104
id_57152,8160
id_6724,10944
id_54048,4240
id_43869,8576
id_32482,20864
id_80833,12864
id_40631,-2048
id_64548,5376
id_53661,3168
id_51868,3936
id_53381,-4416
id_89322,5184
id_77506,6176
id_5608,11104
id_11401,10352
id_10466,4064
id_77631,7408
id_56326,4160
id_75186,-1408
id_99511,9568
id_7326,9760
id_9402,12704
id_29228,-2784
id_67427,1888
id_18910,736
id_22276,7264
id_96250,13664
id_6738,10752
id_34544,-2048
id_94745,800
id_90270,7872
id_70952,6304
id_75852,3488
id_68746,3552
id_84814,7680
id_75016,2496
id_95793,8096
id_2262,1568
id_8323,19776
id_39947,3008
id_4709,17152
id_97481,1600
id_80568,79840
id_64819,9728
id_12167,-512
id_12346,19136
id_29242,-2816
id_13599,16352
id_98587,5376
id_37798,6720
id_16829,7808
id_38387,11712
id_68513,1344
id_61863,15104
id_60044,8416
id_17472,-1312
id_63446,-736
id_90916,5920
id_81714,4352
id_78293,7424
id_57681,-320
id_41881,8192
id_44577,12512
id_97685,18176
id_8207,7872
id_52096,20128
id_54350,23392
id_10240,1440
id_99757,5440
id_68349,18496
id_82513,4368
id_49755,-704
id_62204,6304
id_57887,6592
id_32609,-320
id_71355,5728
id_96271,82960
id_17655,2528
id_31798,3744
id_13711,7664
id_37340,17024
id_16491,7232
id_80846,14176
id_34836,4816
id_93479,8656
id_75328,4768
id_22432,8960
id_91414,19616
id_78577,2592
id_16430,7488
id_9173,13696
id_68637,8720
id_23314,3840
id_25714,5568
id_67674,9920
id_90581,10016
id_44323,15520
id_73524,8192
id_19668,1056
id_51360,9328
id_3667,1568
id_56142,13312
id_11385,7088
id_50820,-640
id_90719,5984
id_32058,-1856
id_35097,256
id_4827,11552
id_1015,12640
id_96591,7104
id_39349,11152
id_77746,71440
id_20445,6528
id_64812,64
id_7777,4544
id_50119,5824
id_18507,15712
id_10519,4992
id_79165,5152
id_71281,2368
id_36099,8768
id_49425,12816
id_3085,3536
id_40723,12320
id_97644,-1440
id_6042,5136
id_7195,9984
id_77402,97024
id_73082,2880
id_84871,6240
id_1201,10944
id_85421,12800
id_73850,17280
id_50123,14912
id_61633,7168
id_60530,3744
id_60229,4448
id_31717,-992
id_96191,9312
id_4063,8768
id_52876,7648
id_88248,7424
id_73932,20640
id_72158,9024
id_66471,7936
id_5833,5024
id_57381,6656
id_91508,23136
id_20608,10048
id_97857,8544
id_59408,20768
id_58243,160
id_6956,86048
id_8223,19424
id_89805,10016
id_51969,544
id_48893,6528
id_71486,9600
id_55823,15040
id_98019,8640
id_92734,5984
id_94856,6272
id_36820,-4096
id_1991,3024
id_13784,-896
id_84378,-480
id_59273,76464
id_81109,13520
id_66248,3600
id_71640,13296
id_66942,592
id_47555,10464
id_61086,2752
id_30974,5856
id_41980,7712
id_6710,5568
id_35621,4000
id_26128,7008
id_234,512
id_4486,8272
id_87768,21056
id_12402,10160
id_47930,1088
id_77847,6624
id_55505,9568
id_51284,-32
id_86168,5472
id_72890,1904
id_18928,1456
id_37879,3936
id_94676,10048
id_17483,6912
id_23900,12224
id_33401,608
id_47734,4192
id_58888,10944
id_84505,8608
id_36028,5472
id_1139,7136
id_53546,9824
id_86462,-1568
id_63360,13792
id_44668,7872
id_87627,5216
id_3518,8576
id_67458,7696
id_13028,5088
id_95466,1952
id_64461,7008
id_52760,7792
id_72001,2112
id_78415,13536
id_5674,5520
id_55744,-3072
id_8663,-4672
id_60512,12032
id_11501,6048
id_63806,12768
id_31936,13088
id_24682,2240
id_31029,-416
id_97863,48
id_79704,7488
id_17249,9888
id_29032,8304
id_23045,9504
id_62929,3296
id_70128,2464
id_52606,3344
id_15476,19968
id_55848,11344
id_55155,8320
id_34889,2224
id_25551,-2464
id_22871,7984
id_53871,-4288
id_84927,11040
id_56943,3824
id_79958,4128
id_48767,1824
id_35252,8048
id_55621,4336
id_62832,4576
id_31597,-2368
id_97763,-2448
id_90796,4304
id_88067,5888
id_87240,10736
id_188,10080
id_33708,6496
id_16273,4832
id_2173,6848
id_78281,11344
id_26950,-3744
id_6921,2432
id_92216,12800
id_59203,13280
id_23659,11648
id_76226,8992
id_21869,6608
id_3885,7152
id_69545,-384
id_12778,11008
id_62945,1120
id_30617,8896
id_13065,10096
id_14710,7712
id_94014,15440
id_36690,9072
id_90601,-1344
id_20619,5376
id_3919,1600
id_2942,800
id_947,86864
id_43543,19328
id_76986,17248
id_26800,880
id_76101,-3280
id_36677,5888
id_71816,5424
id_66911,8736
id_72148,-3360
id_85978,8608
id_53929,2080
id_24113,14464
id_53835,3328
id_29437,12576
id_11443,13696
id_85000,24128
id_98004,-1600
id_89351,3600
id_3559,11808
id_20508,10224
id_57702,5808
id_59664,10960
id_64283,-32
id_5685,-4224
id_23339,4608
id_94814,2368
id_15222,10048
id_33184,3232
id_46409,80
id_18582,3424
id_19143,7104
id_59116,16896
id_41948,2512
id_36223,-3600
id_40501,10032
id_30367,2272
id_19334,8880
id_47509,10160
id_42472,8384
id_82457,6880
id_12301,3840
id_23042,3296
id_46271,80992
id_23728,19840
id_35910,-2560
id_80355,5872
id_98852,11456
id_23950,128
id_85065,12048
id_94679,6304
id_80772,3200
id_79536,4544
id_94394,21760
id_19015,3024
id_74022,4480
id_12877,18880
id_97079,816
id_88835,8768
id_19842,-20160
id_1151,8576
id_33098,2144
id_19343,4400
id_62369,1376
id_18234,5248
id_9002,6336
id_56441,7872
id_57358,4624
id_8178,4928
id_76916,2592
id_14259,8240
id_56271,3088
id_35866,6976
id_52573,12048
id_50466,7200
id_41989,13152
id_54259,18592
id_97242,16240
id_46306,1120
id_72274,6928
id_73073,2224
id_46365,4192
id_10095,3264
id_54485,4256
id_40274,12480
id_90307,-4768
id_34175,9760
id_45123,9216
id_52220,2960
id_81387,6400
id_5940,832
id_37198,-2992
id_68998,8000
id_12710,13248
id_88580,1696
id_57863,11616
id_32162,1888
id_52445,20000
id_74970,10672
id_31476,18784
id_12376,8864
id_58713,8096
id_2408,1952
id_32453,5168
id_54575,6688
id_42586,48
id_54750,12768
id_53535,10112
id_72240,9888
id_93914,12608
id_15377,2208
id_90969,12416
id_58747,3456
id_14220,6688
id_27804,5472
id_93614,-1024
id_37754,1184
id_6310,2848
id_74793,3024
id_50215,3136
id_36993,5440
id_52119,22432
id_5437,19840
id_24464,7360
id_23489,6976
id_95654,7424
id_18663,-1040
id_96642,224
id_15944,2624
id_72156,9920
id_41416,7104
id_6446,128
id_94263,5984
id_37728,4768
id_43048,10400
id_88444,6144
id_14045,6896
id_81508,16080
id_27075,73216
id_93014,15072
id_34101,8832
id_61179,3840
id_43280,4000
id_84312,6848
id_15112,2656
id_99704,-2688
id_19577,1360
id_12378,-3264
id_52934,6192
id_18686,-1728
id_25228,11712
id_82737,10384
id_56740,4512
id_36831,13680
id_710,14208
id_75036,-32
id_22332,5312
id_79767,-2944
id_93017,3136
id_58008,3616
id_97185,15360
id_81973,5280
id_3662,8960
id_42148,3104
id_8479,528
id_339,14240
id_28500,83808
id_69437,9152
id_71631,17088
id_13228,13696
id_75957,5072
id_63329,10608
id_95111,8432
id_66204,11696
id_15252,4896
id_70059,4384
id_9625,17312
id_50171,7504
id_55293,1472
id_77638,11232
id_38841,13424
id_42197,4480
id_89391,20192
id_64207,3904
id_11536,11312
id_85647,-512
id_41228,2112
id_36155,1296
id_50001,8896
id_18143,8000
id_88553,15680
id_43298,19904
id_1671,8032
id_97785,3920
id_42404,11280
id_61133,2896
id_88066,4304
id_35620,23552
id_62277,6976
id_45743,8736
id_95865,1728
id_10468,6944
id_49250,1376
id_71468,1536
id_80963,2272
id_20628,13664
id_5289,-3872
id_49541,1600
id_13610,3456
id_25740,432
id_31023,1248
id_17471,12896
id_30514,3872
id_75701,9056
id_49164,15328
id_83175,-544
id_2477,-64
id_17957,11776
id_30444,8528
id_71553,17344
id_35724,12096
id_61822,15584
id_53659,4960
id_72767,18048
id_70277,7040
id_83491,16320
id_66943,8800
id_7891,9344
id_73726,21280
id_86419,5600
id_37155,12352
id_24533,80480
id_57289,16992
id_39886,4256
id_48479,3696
id_23061,-704
id_58564,7136
id_6486,5328
id_19403,10096
id_7961,4928
id_2214,16800
id_13068,6528
id_89695,7808
id_88945,-2784
id_37652,7456
id_25884,10160
id_69716,9824
id_85593,12880
id_18312,-4416
id_41192,10848
id_63518,7968
id_78911,-896
id_90031,5584
id_75839,11872
id_96656,13504
id_35361,4928
id_9508,12320
id_64957,7648
id_70770,2640
id_95542,5152
id_81374,5136
id_62356,4944
id_94507,83488
id_85349,-2624
id_45066,1424
id_41752,2960
id_3011,5504
id_70929,992
id_61990,9296
id_71720,2592
id_78834,14592
id_10842,-1280
id_86181,-2016
id_36738,10112
id_42231,15264
id_65652,17616
id_41617,-1328
id_23998,5216
id_99696,8672
id_50809,7584
id_56831,6176
id_39266,3568
id_86028,160
id_9451,4640
id_87679,9920
id_49347,1440
id_31546,11904
id_51541,-1184
id_20860,1632
id_67958,1792
id_68543,10688
id_94373,10592
id_56994,2048
id_7138,992
id_17910,7328
id_33182,5712
id_46926,4864
id_85257,4000
id_63785,14144
id_46259,-2912
id_2495,13184
id_58026,18272
id_38329,704
id_40228,3424
id_89877,3296
id_29817,928
id_63863,7632
id_21324,1344
id_19963,2336
id_20265,19840
id_24487,12544
id_66517,4800
id_65907,7520
id_37980,9440
id_23975,9088
id_62711,4896
id_93159,9024
id_78913,7968
id_31332,5664
id_86038,1184
id_81572,67616
id_9055,18512
id_46876,15232
id_68690,4640
id_75013,7760
id_47783,-1920
id_65947,6400
id_60754,2688
id_73002,13744
id_17425,-1296
id_81578,576
id_89182,9952
id_28204,5984
id_22209,8064
id_43116,26176
id_30578,7120
id_54401,18336
id_7064,160
id_57674,6528
id_87342,2976
id_13929,12688
id_28737,4240
id_44317,10624
id_43614,16576
id_32460,2240
id_35347,5376
id_33107,11984
id_44603,11072
id_17316,8896
id_97554,10144
id_17853,3216
id_58368,0
id_7109,7168
id_14353,8992
id_65181,8400
id_78975,13968
id_307,-1056
id_23966,3328
id_75092,6096
id_36736,3072
id_72704,1184
id_58523,6528
id_3948,8288
id_84384,12912
id_57150,11408
id_32759,8384
id_57798,11680
id_9561,7616
id_77169,8704
id_16834,11152
id_58801,10240
id_90334,-768
id_71195,1312
id_77943,2416
id_7822,-13056
id_99231,7136
id_45939,8080
id_20081,-1184
id_92620,6688
id_49256,9184
id_60819,16448
id_22040,3088
id_85419,2432
id_85952,5984
id_23671,-896
id_78044,8128
id_984,5248
id_6119,9856
id_33993,15392
id_30011,11136
id_93015,-1984
id_88250,6400
id_47459,6080
id_60146,2800
id_72697,7520
id_60637,78048
id_21544,4864
id_1157,10544
id_94636,1328
id_69954,5152
id_44963,8928
id_55883,3152
id_56568,15040
id_94907,9888
id_20566,12992
id_71420,12448
id_74166,-1504
id_59839,8288
id_86331,4368
id_65902,8160
id_93606,7808
id_34130,14080
id_194,8352
id_74702,13920
id_97466,10544
id_58668,14592
id_30050,4464
id_85690,10912
id_2809,10112
id_88522,9568
id_89027,13280
id_37993,10416
id_46832,4080
id_6121,4320
id_95871,1632
id_55740,12192
id_45316,2352
id_66009,7968
id_77576,12272
id_24611,3456
id_86458,3888
id_18620,11616
id_95578,12624
id_64147,-912
id_12695,4256
id_86558,10784
id_44732,9088
id_27765,-192
id_4509,70208
id_14309,2384
id_75196,82560
id_2352,-6272
id_2805,17408
id_3971,-3424
id_2305,2688
id_65611,2176
id_97349,16048
id_16290,512
id_5566,7392
id_79193,4992
id_279,4384
id_27066,1344
id_25961,14304
id_70758,2816
id_45237,12128
id_53058,7024
id_77599,-800
id_86372,8192
id_24732,12896
id_11303,1952
id_64550,8928
id_49767,3440
id_64055,19616
id_63514,13888
id_80510,10864
id_82963,-2464
id_31064,7424
id_45634,9792
id_41445,3824
id_73601,9216
id_72490,-288
id_77191,68800
id_34995,14624
id_8785,8992
id_15839,11296
id_70433,-576
id_48774,13440
id_8043,8000
id_88623,11584
id_2958,256
id_780,656
id_68470,3936
id_78867,6240
id_81459,3424
id_56408,12128
id_88791,16704
id_57417,672
id_14346,8512
id_60743,13440
id_74502,-2320
id_76716,17520
id_35045,10016
id_44665,12640
id_60243,384
id_12603,12544
id_33338,19680
id_22402,992
id_15084,20000
id_41397,8160
id_74367,-4944
id_36546,4784
id_31377,7424
id_12205,5424
id_37261,9792
id_54889,4224
id_12430,224
id_29123,1776
id_85026,2544
id_69158,22592
id_25937,8560
id_39931,4736
id_6958,9856
id_67640,8448
id_56054,-1024
id_69476,2944
id_16201,2864
id_89435,8832
id_72734,10304
id_29885,13568
id_2405,2464
id_33274,15264
id_26891,9472
id_64978,11744
id_44336,10080
id_61333,4288
id_93328,3936
id_8653,7552
id_60299,6816
id_64761,14144
id_33995,7552
id_87068,14480
id_38507,14704
id_93780,12288
id_21770,4320
id_66703,14944
id_24135,8000
id_17149,7744
id_72625,9664
id_76859,4672
id_73636,6720
id_35603,2624
id_2471,3520
id_87033,8352
id_56650,2048
id_64184,3456
id_38967,-160
id_15491,17824
id_23992,5504
id_3716,5376
id_25398,8896
id_20177,20800
id_95886,4608
id_81500,10688
id_47617,9888
id_37519,18096
id_29243,11984
id_77989,-2624
id_34502,3888
id_52608,12128
id_92781,15456
id_30517,12032
id_47318,6432
id_51952,22016
id_65317,84224
id_66873,82880
id_81721,608
id_16455,11520
id_36202,6048
id_49094,3008
id_82488,3568
id_44469,4448
id_82236,9984
id_67235,10304
id_93170,9360
id_73520,11056
id_54381,10144
id_30684,832
id_9056,76352
id_76618,1440
id_14979,-384
id_39935,14816
id_55443,1440
id_50151,8256
id_17606,12384
id_57995,8656
id_32442,17360
id_70690,10496
id_90635,6272
id_91068,144
id_79702,9232
id_50890,-4800
id_81360,7296
id_14483,480
id_37258,3776
id_18792,13744
id_69357,20512
id_9274,1792
id_29133,-3040
id_7229,17600
id_89818,18496
id_32876,7328
id_2952,13808
id_24980,9856
id_66440,8944
id_63537,-2528
id_68091,8128
id_54090,320
id_44386,3904
id_14932,16608
id_43111,14624
id_20253,9120
id_95023,12800
id_92795,2656
id_48079,14496
id_64150,7808
id_32745,13120
id_77162,9376
id_81962,10880
id_19744,11232
id_27735,2752
id_1596,224
id_16699,3008
id_80558,11968
id_23933,11744
id_7082,3712
id_70943,11088
id_2314,1152
id_65310,-1216
id_68523,3904
id_52856,3424
id_78006,3648
id_74891,2144
id_69199,-3360
id_9485,4480
id_4347,1888
id_71328,9328
id_50343,11040
id_8934,12672
id_57632,-128
id_29921,5792
id_78136,-6624
id_89521,10640
id_56687,4832
id_73951,-3616
id_64431,4688
id_27186,12912
id_42446,14240
id_20957,2336
id_33601,736
id_63349,17472
id_77854,1328
id_68462,9344
id_36251,12544
id_56449,7872
id_2235,1792
id_40120,8176
id_11663,25344
id_73234,6560
id_28058,6048
id_59747,12112
id_9152,-128
id_72970,4096
id_12339,-2016
id_77340,1776
id_60550,8224
id_83244,8800
id_96773,4432
id_81808,78880
id_97872,4800
